"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"712","51766","443","172.24.21.152","172.217.5.5","22286","2876560636","95370325","false","true","false","false","20","false","true","733"
"713","443","51766","172.217.5.5","172.24.21.152","22286","95370325","2876562016","false","true","false","false","20","true","false","30360"
"714","51766","443","172.24.21.152","172.217.5.5","22289","2876562016","95370325","false","true","false","false","20","false","true","733"
"715","51766","443","172.24.21.152","172.217.5.5","22289","2876563396","95370325","false","true","false","false","20","false","true","733"
"716","443","51766","172.217.5.5","172.24.21.152","22289","95370325","2876564776","false","true","false","false","20","true","false","31395"
"717","51766","443","172.24.21.152","172.217.5.5","22289","2876564776","95370325","false","true","false","false","20","false","true","733"
"718","51766","443","172.24.21.152","172.217.5.5","22291","2876566156","95370325","false","true","false","false","20","false","true","733"
"719","443","51766","172.217.5.5","172.24.21.152","22291","95370325","2876567536","false","true","false","false","20","true","false","32085"
"720","51766","443","172.24.21.152","172.217.5.5","22291","2876567536","95370325","false","true","false","false","20","false","true","733"
"721","51766","443","172.24.21.152","172.217.5.5","22291","2876568916","95370325","false","true","false","false","20","false","true","733"
"722","443","51766","172.217.5.5","172.24.21.152","22291","95370325","2876570296","false","true","false","false","20","true","false","32085"
"723","51766","443","172.24.21.152","172.217.5.5","22298","2876570296","95370325","false","true","false","false","20","false","true","733"
"724","51766","443","172.24.21.152","172.217.5.5","22298","2876571676","95370325","false","true","false","false","20","false","true","733"
"725","443","51766","172.217.5.5","172.24.21.152","22298","95370325","2876573056","false","true","false","false","20","true","false","32775"
"726","51766","443","172.24.21.152","172.217.5.5","22298","2876573056","95370325","false","true","false","false","20","false","true","733"
"727","443","51766","172.217.5.5","172.24.21.152","22326","95370325","2876574058","false","true","false","false","20","true","false","32524"
"728","443","51766","172.217.5.5","172.24.21.152","22326","95371705","2876574058","false","true","false","false","20","true","false","32524"
"730","51766","443","172.24.21.152","172.217.5.5","22332","2876574058","95372279","false","true","false","false","20","false","true","776"
"731","51766","443","172.24.21.152","172.217.5.5","22872","2876574058","95372279","false","true","false","false","20","false","true","776"
"732","51766","443","172.24.21.152","172.217.5.5","22872","2876574566","95372279","false","true","false","false","20","false","true","776"
"733","443","51766","172.217.5.5","172.24.21.152","22872","95372279","2876575946","false","true","false","false","20","true","false","32775"
"734","51766","443","172.24.21.152","172.217.5.5","22872","2876575946","95372279","false","true","false","false","20","false","true","776"
"735","51766","443","172.24.21.152","172.217.5.5","22872","2876577326","95372279","false","true","false","false","20","false","true","776"
"736","443","51766","172.217.5.5","172.24.21.152","22872","95372279","2876578706","false","true","false","false","20","true","false","32775"
"737","51766","443","172.24.21.152","172.217.5.5","22872","2876578706","95372279","false","true","false","false","20","false","true","776"
"738","51766","443","172.24.21.152","172.217.5.5","22872","2876578817","95372279","false","true","false","false","20","false","true","776"
"739","443","51766","172.217.5.5","172.24.21.152","22872","95372279","2876578860","false","true","false","false","20","true","false","32736"
"740","51766","443","172.24.21.152","172.217.5.5","22875","2876578860","95372279","false","true","false","false","20","false","true","776"
"741","51766","443","172.24.21.152","172.217.5.5","22875","2876580240","95372279","false","true","false","false","20","false","true","776"
"742","443","51766","172.217.5.5","172.24.21.152","22875","95372279","2876581620","false","true","false","false","20","true","false","34155"
"743","51766","443","172.24.21.152","172.217.5.5","22875","2876581620","95372279","false","true","false","false","20","false","true","776"
"744","51766","443","172.24.21.152","172.217.5.5","22875","2876583000","95372279","false","true","false","false","20","false","true","776"
"745","443","51766","172.217.5.5","172.24.21.152","22875","95372279","2876583150","false","true","false","false","20","true","false","34155"
"746","51766","443","172.24.21.152","172.217.5.5","22875","2876583150","95372279","false","true","false","false","20","false","true","776"
"747","51766","443","172.24.21.152","172.217.5.5","22875","2876584530","95372279","false","true","false","false","20","false","true","776"
"748","443","51766","172.217.5.5","172.24.21.152","22875","95372279","2876585910","false","true","false","false","20","true","false","36570"
"749","51766","443","172.24.21.152","172.217.5.5","22875","2876585910","95372279","false","true","false","false","20","false","true","776"
"750","51766","443","172.24.21.152","172.217.5.5","22883","2876587290","95372279","false","true","false","false","20","false","true","776"
"751","443","51766","172.217.5.5","172.24.21.152","22883","95372279","2876588670","false","true","false","false","20","true","false","36915"
