"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"85","443","52021","172.217.5.14","172.24.21.152","4852","446520149","0","true","false","false","false","32","true","false","8192"
"90","52021","443","172.24.21.152","172.217.5.14","4943","4206102527","446520150","true","true","false","false","32","false","true","42900"
"91","443","52021","172.217.5.14","172.24.21.152","4943","446520150","4206102528","false","true","false","false","20","true","false","4140"
"95","443","52021","172.217.5.14","172.24.21.152","4943","446520150","4206102528","false","true","false","true","20","true","false","4140"
"98","52021","443","172.24.21.152","172.217.5.14","4960","4206102528","446520667","false","true","false","false","20","false","true","344"
"101","52021","443","172.24.21.152","172.217.5.14","4963","4206102528","446520667","false","true","false","true","20","false","true","344"
"102","443","52021","172.217.5.14","172.24.21.152","4964","446520667","4206102686","false","true","false","false","20","true","false","4100"
"103","52021","443","172.24.21.152","172.217.5.14","5021","4206102686","446520718","false","true","false","false","20","false","true","344"
"156","443","52021","172.217.5.14","172.24.21.152","10580","446520718","4206102686","false","true","false","false","20","true","false","4100"
"157","443","52021","172.217.5.14","172.24.21.152","10580","446520749","4206102686","false","true","true","false","20","true","false","4100"
"170","52021","443","172.24.21.152","172.217.5.14","10928","4206102686","446520750","false","true","true","false","20","false","true","344"
"171","443","52021","172.217.5.14","172.24.21.152","10928","446520750","4206102687","false","true","false","false","20","true","false","4100"
"178","52021","443","172.24.21.152","172.217.5.14","10932","4206102687","446520750","false","true","false","false","32","false","true","344"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"86","443","52022","172.217.5.14","172.24.21.152","4852","3493194477","0","true","false","false","false","32","true","false","8192"
"88","52022","443","172.24.21.152","172.217.5.14","4942","3961066182","3493194478","true","true","false","false","32","false","true","42900"
"89","443","52022","172.217.5.14","172.24.21.152","4942","3493194478","3961066183","false","true","false","false","20","true","false","4140"
"94","443","52022","172.217.5.14","172.24.21.152","4943","3493194478","3961066183","false","true","false","true","20","true","false","4140"
"97","52022","443","172.24.21.152","172.217.5.14","4960","3961066183","3493194995","false","true","false","false","20","false","true","344"
"99","52022","443","172.24.21.152","172.217.5.14","4960","3961066183","3493194995","false","true","false","true","20","false","true","344"
"100","443","52022","172.217.5.14","172.24.21.152","4961","3493194995","3961066341","false","true","false","false","20","true","false","4100"
"104","52022","443","172.24.21.152","172.217.5.14","5021","3961066341","3493195046","false","true","false","false","20","false","true","344"
"158","443","52022","172.217.5.14","172.24.21.152","10580","3493195046","3961066341","false","true","false","false","20","true","false","4100"
"159","443","52022","172.217.5.14","172.24.21.152","10580","3493195077","3961066341","false","true","true","false","20","true","false","4100"
"174","443","52022","172.217.5.14","172.24.21.152","10932","3493195078","3961066342","false","true","false","false","20","true","false","4100"
"175","52022","443","172.24.21.152","172.217.5.14","10932","3961066342","3493195078","false","true","false","false","20","false","true","344"
"177","52022","443","172.24.21.152","172.217.5.14","10932","3961066342","3493195078","false","true","false","false","32","false","true","344"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"106","443","52023","172.217.5.14","172.24.21.152","5094","4005271894","0","true","false","false","false","32","true","false","8192"
"110","52023","443","172.24.21.152","172.217.5.14","5154","1891085936","4005271895","true","true","false","false","32","false","true","42900"
"111","443","52023","172.217.5.14","172.24.21.152","5154","4005271895","1891085937","false","true","false","false","20","true","false","4140"
"113","443","52023","172.217.5.14","172.24.21.152","5155","4005271895","1891085937","false","true","false","true","20","true","false","4140"
"116","52023","443","172.24.21.152","172.217.5.14","5260","1891085937","4005272412","false","true","false","false","20","false","true","344"
"117","52023","443","172.24.21.152","172.217.5.14","5263","1891085937","4005272412","false","true","false","true","20","false","true","344"
"119","443","52023","172.217.5.14","172.24.21.152","5263","4005272412","1891086095","false","true","false","false","20","true","false","4100"
"121","52023","443","172.24.21.152","172.217.5.14","5370","1891086095","4005272463","false","true","false","false","20","false","true","344"
"154","443","52023","172.217.5.14","172.24.21.152","10580","4005272463","1891086095","false","true","false","false","20","true","false","4100"
"155","443","52023","172.217.5.14","172.24.21.152","10580","4005272494","1891086095","false","true","true","false","20","true","false","4100"
"164","52023","443","172.24.21.152","172.217.5.14","10928","1891086095","4005272495","false","true","true","false","20","false","true","344"
"165","443","52023","172.217.5.14","172.24.21.152","10928","4005272495","1891086096","false","true","false","false","20","true","false","4100"
"176","52023","443","172.24.21.152","172.217.5.14","10932","1891086096","4005272495","false","true","false","false","32","false","true","344"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"107","443","52024","172.217.5.14","172.24.21.152","5098","3421817440","0","true","false","false","false","32","true","false","8192"
"108","52024","443","172.24.21.152","172.217.5.14","5153","751350515","3421817441","true","true","false","false","32","false","true","42900"
