"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"773","53165","443","172.24.21.152","172.217.5.5","4253","870157435","1325926345","false","true","false","false","20","false","true","402"
"774","443","53165","172.217.5.5","172.24.21.152","4253","1325926345","870158815","false","true","false","false","20","true","false","65205"
"775","53165","443","172.24.21.152","172.217.5.5","4254","870158815","1325926345","false","true","false","false","20","false","true","402"
"776","53165","443","172.24.21.152","172.217.5.5","4270","870160195","1325926345","false","true","false","false","20","false","true","402"
"777","443","53165","172.217.5.5","172.24.21.152","4270","1325926345","870161575","false","true","false","false","20","true","false","65205"
"778","53165","443","172.24.21.152","172.217.5.5","4270","870161575","1325926345","false","true","false","false","20","false","true","402"
"779","53165","443","172.24.21.152","172.217.5.5","4273","870162955","1325926345","false","true","false","false","20","false","true","402"
"780","443","53165","172.217.5.5","172.24.21.152","4273","1325926345","870164335","false","true","false","false","20","true","false","65205"
"781","53165","443","172.24.21.152","172.217.5.5","4273","870164335","1325926345","false","true","false","false","20","false","true","402"
"782","53165","443","172.24.21.152","172.217.5.5","4273","870165715","1325926345","false","true","false","false","20","false","true","402"
"783","443","53165","172.217.5.5","172.24.21.152","4273","1325926345","870167095","false","true","false","false","20","true","false","65205"
"784","53165","443","172.24.21.152","172.217.5.5","4273","870167095","1325926345","false","true","false","false","20","false","true","402"
"785","53165","443","172.24.21.152","172.217.5.5","4275","870168475","1325926345","false","true","false","false","20","false","true","402"
"786","443","53165","172.217.5.5","172.24.21.152","4275","1325926345","870169855","false","true","false","false","20","true","false","65205"
"787","53165","443","172.24.21.152","172.217.5.5","4275","870169855","1325926345","false","true","false","false","20","false","true","402"
"788","53165","443","172.24.21.152","172.217.5.5","4281","870171235","1325926345","false","true","false","false","20","false","true","402"
"789","443","53165","172.217.5.5","172.24.21.152","4281","1325926345","870172615","false","true","false","false","20","true","false","65205"
"790","53165","443","172.24.21.152","172.217.5.5","4281","870172615","1325926345","false","true","false","false","20","false","true","402"
"791","53165","443","172.24.21.152","172.217.5.5","4281","870173995","1325926345","false","true","false","false","20","false","true","402"
"792","443","53165","172.217.5.5","172.24.21.152","4281","1325926345","870175375","false","true","false","false","20","true","false","65205"
"793","53165","443","172.24.21.152","172.217.5.5","4283","870175375","1325926345","false","true","false","false","20","false","true","402"
"794","53165","443","172.24.21.152","172.217.5.5","4283","870176755","1325926345","false","true","false","false","20","false","true","402"
"795","443","53165","172.217.5.5","172.24.21.152","4284","1325926345","870178135","false","true","false","false","20","true","false","65205"
"796","53165","443","172.24.21.152","172.217.5.5","4284","870178135","1325926345","false","true","false","false","20","false","true","402"
"797","53165","443","172.24.21.152","172.217.5.5","4286","870179515","1325926345","false","true","false","false","20","false","true","402"
"798","443","53165","172.217.5.5","172.24.21.152","4286","1325926345","870180895","false","true","false","false","20","true","false","65205"
"799","53165","443","172.24.21.152","172.217.5.5","4286","870180895","1325926345","false","true","false","false","20","false","true","402"
"800","53165","443","172.24.21.152","172.217.5.5","4286","870182275","1325926345","false","true","false","false","20","false","true","402"
"801","443","53165","172.217.5.5","172.24.21.152","4286","1325926345","870183655","false","true","false","false","20","true","false","65205"
"802","53165","443","172.24.21.152","172.217.5.5","4286","870183655","1325926345","false","true","false","false","20","false","true","402"
"803","53165","443","172.24.21.152","172.217.5.5","4291","870185035","1325926345","false","true","false","false","20","false","true","402"
"804","443","53165","172.217.5.5","172.24.21.152","4291","1325926345","870186415","false","true","false","false","20","true","false","65205"
"805","53165","443","172.24.21.152","172.217.5.5","4291","870186415","1325926345","false","true","false","false","20","false","true","402"
"806","53165","443","172.24.21.152","172.217.5.5","4291","870187795","1325926345","false","true","false","false","20","false","true","402"
"807","443","53165","172.217.5.5","172.24.21.152","4291","1325926345","870189175","false","true","false","false","20","true","false","65205"
"808","53165","443","172.24.21.152","172.217.5.5","4293","870189175","1325926345","false","true","false","false","20","false","true","402"
"809","53165","443","172.24.21.152","172.217.5.5","4293","870190555","1325926345","false","true","false","false","20","false","true","402"
"810","443","53165","172.217.5.5","172.24.21.152","4293","1325926345","870191935","false","true","false","false","20","true","false","65205"
"811","53165","443","172.24.21.152","172.217.5.5","4293","870191935","1325926345","false","true","false","false","20","false","true","402"
"812","53165","443","172.24.21.152","172.217.5.5","4293","870193315","1325926345","false","true","false","false","20","false","true","402"
"813","443","53165","172.217.5.5","172.24.21.152","4293","1325926345","870194695","false","true","false","false","20","true","false","65205"
"814","53165","443","172.24.21.152","172.217.5.5","4293","870194695","1325926345","false","true","false","false","20","false","true","402"
"815","53165","443","172.24.21.152","172.217.5.5","4308","870196075","1325926345","false","true","false","false","20","false","true","402"
"816","443","53165","172.217.5.5","172.24.21.152","4308","1325926345","870197455","false","true","false","false","20","true","false","65205"
"817","53165","443","172.24.21.152","172.217.5.5","4308","870197455","1325926345","false","true","false","false","20","false","true","402"
"818","53165","443","172.24.21.152","172.217.5.5","4316","870198835","1325926345","false","true","false","false","20","false","true","402"
"819","443","53165","172.217.5.5","172.24.21.152","4316","1325926345","870200215","false","true","false","false","20","true","false","65205"
"820","53165","443","172.24.21.152","172.217.5.5","4316","870200215","1325926345","false","true","false","false","20","false","true","402"
"821","53165","443","172.24.21.152","172.217.5.5","4316","870201595","1325926345","false","true","false","false","20","false","true","402"
"822","443","53165","172.217.5.5","172.24.21.152","4316","1325926345","870202975","false","true","false","false","20","true","false","65205"
"823","53165","443","172.24.21.152","172.217.5.5","4319","870202975","1325926345","false","true","false","false","20","false","true","402"
"824","53165","443","172.24.21.152","172.217.5.5","4319","870204355","1325926345","false","true","false","false","20","false","true","402"
"825","443","53165","172.217.5.5","172.24.21.152","4319","1325926345","870205735","false","true","false","false","20","true","false","65205"
"826","53165","443","172.24.21.152","172.217.5.5","4319","870205735","1325926345","false","true","false","false","20","false","true","402"
"827","53165","443","172.24.21.152","172.217.5.5","4325","870207115","1325926345","false","true","false","false","20","false","true","402"
"828","443","53165","172.217.5.5","172.24.21.152","4325","1325926345","870208495","false","true","false","false","20","true","false","65205"
"829","53165","443","172.24.21.152","172.217.5.5","4325","870208495","1325926345","false","true","false","false","20","false","true","402"
"830","53165","443","172.24.21.152","172.217.5.5","4325","870209875","1325926345","false","true","false","false","20","false","true","402"
"831","443","53165","172.217.5.5","172.24.21.152","4325","1325926345","870211255","false","true","false","false","20","true","false","65205"
"832","53165","443","172.24.21.152","172.217.5.5","4325","870211255","1325926345","false","true","false","false","20","false","true","402"
"833","53165","443","172.24.21.152","172.217.5.5","4327","870212635","1325926345","false","true","false","false","20","false","true","402"
"834","443","53165","172.217.5.5","172.24.21.152","4327","1325926345","870214015","false","true","false","false","20","true","false","65205"
"835","53165","443","172.24.21.152","172.217.5.5","4328","870214015","1325926345","false","true","false","false","20","false","true","402"
"836","53165","443","172.24.21.152","172.217.5.5","4331","870215395","1325926345","false","true","false","false","20","false","true","402"
"837","443","53165","172.217.5.5","172.24.21.152","4331","1325926345","870216775","false","true","false","false","20","true","false","65205"
"838","53165","443","172.24.21.152","172.217.5.5","4331","870216775","1325926345","false","true","false","false","20","false","true","402"
"839","53165","443","172.24.21.152","172.217.5.5","4331","870218155","1325926345","false","true","false","false","20","false","true","402"
"840","443","53165","172.217.5.5","172.24.21.152","4331","1325926345","870219535","false","true","false","false","20","true","false","65205"
"841","53165","443","172.24.21.152","172.217.5.5","4333","870219535","1325926345","false","true","false","false","20","false","true","402"
"842","53165","443","172.24.21.152","172.217.5.5","4333","870220915","1325926345","false","true","false","false","20","false","true","402"
"843","443","53165","172.217.5.5","172.24.21.152","4333","1325926345","870222295","false","true","false","false","20","true","false","65205"
"844","53165","443","172.24.21.152","172.217.5.5","4333","870222295","1325926345","false","true","false","false","20","false","true","402"
"845","53165","443","172.24.21.152","172.217.5.5","4339","870223675","1325926345","false","true","false","false","20","false","true","402"
"846","443","53165","172.217.5.5","172.24.21.152","4339","1325926345","870225055","false","true","false","false","20","true","false","65205"
"847","53165","443","172.24.21.152","172.217.5.5","4339","870225055","1325926345","false","true","false","false","20","false","true","402"
"848","53165","443","172.24.21.152","172.217.5.5","4339","870226435","1325926345","false","true","false","false","20","false","true","402"
"849","443","53165","172.217.5.5","172.24.21.152","4339","1325926345","870227815","false","true","false","false","20","true","false","65205"
"850","53165","443","172.24.21.152","172.217.5.5","4387","870227815","1325926345","false","true","false","false","20","false","true","402"
"851","53165","443","172.24.21.152","172.217.5.5","4409","870229195","1325926345","false","true","false","false","20","false","true","402"
"852","443","53165","172.217.5.5","172.24.21.152","4409","1325926345","870230575","false","true","false","false","20","true","false","65205"
"853","53165","443","172.24.21.152","172.217.5.5","4409","870230575","1325926345","false","true","false","false","20","false","true","402"
"854","53165","443","172.24.21.152","172.217.5.5","4412","870231955","1325926345","false","true","false","false","20","false","true","402"
"855","443","53165","172.217.5.5","172.24.21.152","4412","1325926345","870233335","false","true","false","false","20","true","false","65205"
"856","53165","443","172.24.21.152","172.217.5.5","4412","870233335","1325926345","false","true","false","false","20","false","true","402"
"857","53165","443","172.24.21.152","172.217.5.5","4412","870234715","1325926345","false","true","false","false","20","false","true","402"
"858","443","53165","172.217.5.5","172.24.21.152","4412","1325926345","870236095","false","true","false","false","20","true","false","65205"
"859","53165","443","172.24.21.152","172.217.5.5","4414","870236095","1325926345","false","true","false","false","20","false","true","402"
"860","53165","443","172.24.21.152","172.217.5.5","4414","870237475","1325926345","false","true","false","false","20","false","true","402"
"861","443","53165","172.217.5.5","172.24.21.152","4414","1325926345","870238855","false","true","false","false","20","true","false","65205"
"862","53165","443","172.24.21.152","172.217.5.5","4419","870238855","1325926345","false","true","false","false","20","false","true","402"
"863","53165","443","172.24.21.152","172.217.5.5","4419","870240235","1325926345","false","true","false","false","20","false","true","402"
"864","443","53165","172.217.5.5","172.24.21.152","4419","1325926345","870241615","false","true","false","false","20","true","false","65205"
"865","53165","443","172.24.21.152","172.217.5.5","4419","870241615","1325926345","false","true","false","false","20","false","true","402"
"866","53165","443","172.24.21.152","172.217.5.5","4421","870242995","1325926345","false","true","false","false","20","false","true","402"
"867","443","53165","172.217.5.5","172.24.21.152","4421","1325926345","870244375","false","true","false","false","20","true","false","65205"
"868","53165","443","172.24.21.152","172.217.5.5","4421","870244375","1325926345","false","true","false","false","20","false","true","402"
"869","53165","443","172.24.21.152","172.217.5.5","4421","870245755","1325926345","false","true","false","false","20","false","true","402"
"870","443","53165","172.217.5.5","172.24.21.152","4421","1325926345","870247135","false","true","false","false","20","true","false","65205"
"871","53165","443","172.24.21.152","172.217.5.5","4426","870247135","1325926345","false","true","false","false","20","false","true","402"
"872","53165","443","172.24.21.152","172.217.5.5","4428","870248515","1325926345","false","true","false","false","20","false","true","402"
"873","443","53165","172.217.5.5","172.24.21.152","4428","1325926345","870249895","false","true","false","false","20","true","false","65205"
"874","53165","443","172.24.21.152","172.217.5.5","4428","870249895","1325926345","false","true","false","false","20","false","true","402"
"875","53165","443","172.24.21.152","172.217.5.5","4428","870251275","1325926345","false","true","false","false","20","false","true","402"
"876","443","53165","172.217.5.5","172.24.21.152","4428","1325926345","870252655","false","true","false","false","20","true","false","65205"
"877","53165","443","172.24.21.152","172.217.5.5","4431","870252655","1325926345","false","true","false","false","20","false","true","402"
"878","53165","443","172.24.21.152","172.217.5.5","4431","870254035","1325926345","false","true","false","false","20","false","true","402"
"879","443","53165","172.217.5.5","172.24.21.152","4431","1325926345","870255415","false","true","false","false","20","true","false","65205"
"880","53165","443","172.24.21.152","172.217.5.5","4432","870255415","1325926345","false","true","false","false","20","false","true","402"
"881","53165","443","172.24.21.152","172.217.5.5","4432","870256795","1325926345","false","true","false","false","20","false","true","402"
"882","443","53165","172.217.5.5","172.24.21.152","4432","1325926345","870258175","false","true","false","false","20","true","false","65205"
"883","53165","443","172.24.21.152","172.217.5.5","4436","870258175","1325926345","false","true","false","false","20","false","true","402"
"884","53165","443","172.24.21.152","172.217.5.5","4440","870259555","1325926345","false","true","false","false","20","false","true","402"
"885","443","53165","172.217.5.5","172.24.21.152","4440","1325926345","870260935","false","true","false","false","20","true","false","65205"
"886","53165","443","172.24.21.152","172.217.5.5","4440","870260935","1325926345","false","true","false","false","20","false","true","402"
"887","53165","443","172.24.21.152","172.217.5.5","4441","870262315","1325926345","false","true","false","false","20","false","true","402"
"888","443","53165","172.217.5.5","172.24.21.152","4441","1325926345","870263695","false","true","false","false","20","true","false","65205"
"889","53165","443","172.24.21.152","172.217.5.5","4441","870263695","1325926345","false","true","false","false","20","false","true","402"
"890","53165","443","172.24.21.152","172.217.5.5","4441","870265075","1325926345","false","true","false","false","20","false","true","402"
"891","443","53165","172.217.5.5","172.24.21.152","4441","1325926345","870266455","false","true","false","false","20","true","false","65205"
"892","53165","443","172.24.21.152","172.217.5.5","4441","870266455","1325926345","false","true","false","false","20","false","true","402"
"893","53165","443","172.24.21.152","172.217.5.5","4441","870267835","1325926345","false","true","false","false","20","false","true","402"
"894","443","53165","172.217.5.5","172.24.21.152","4441","1325926345","870269215","false","true","false","false","20","true","false","65205"
"895","53165","443","172.24.21.152","172.217.5.5","4441","870269215","1325926345","false","true","false","false","20","false","true","402"
"896","53165","443","172.24.21.152","172.217.5.5","4441","870270595","1325926345","false","true","false","false","20","false","true","402"
"897","443","53165","172.217.5.5","172.24.21.152","4441","1325926345","870271975","false","true","false","false","20","true","false","65205"
"898","53165","443","172.24.21.152","172.217.5.5","4441","870271975","1325926345","false","true","false","false","20","false","true","402"
"899","53165","443","172.24.21.152","172.217.5.5","4441","870273355","1325926345","false","true","false","false","20","false","true","402"
"900","443","53165","172.217.5.5","172.24.21.152","4441","1325926345","870274735","false","true","false","false","20","true","false","65205"
"901","53165","443","172.24.21.152","172.217.5.5","4443","870274735","1325926345","false","true","false","false","20","false","true","402"
"902","53165","443","172.24.21.152","172.217.5.5","4443","870276115","1325926345","false","true","false","false","20","false","true","402"
"903","443","53165","172.217.5.5","172.24.21.152","4443","1325926345","870277495","false","true","false","false","20","true","false","65205"
"904","53165","443","172.24.21.152","172.217.5.5","4446","870277495","1325926345","false","true","false","false","20","false","true","402"
"905","53165","443","172.24.21.152","172.217.5.5","4446","870278875","1325926345","false","true","false","false","20","false","true","402"
"906","443","53165","172.217.5.5","172.24.21.152","4446","1325926345","870280255","false","true","false","false","20","true","false","65205"
"907","53165","443","172.24.21.152","172.217.5.5","4446","870280255","1325926345","false","true","false","false","20","false","true","402"
